job_title,company_name,location,start_date,ctc,experience,posted
marketing associate,Matrix Exports,Bangalore,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
business development executive,Erogo Wellness LLP,Gurgaon,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
para planner cfp  certified financial planner ,Siddharth Shankaran,Thane,Starts Immediately,"₹ 2,40,000 - 5,40,000",0-5 years,3 weeks ago
business development executive,VConnect IDees Services,Pune,Starts Immediately,"₹ 2,40,000 - 4,80,000",0-2 years,3 weeks ago
digital marketing executive,Vydio.Biz Private Limited,Work from home,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
executive client servicing,Inextis Events,Mumbai,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,3 weeks ago
front desk manager,Shalom Backpackers Hostel Private Limited,"Mussoorie, Udaipur, Rishikesh",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
senior front end developer,Greenie,Work from home,Starts Immediately,"₹ 3,00,000 - 4,20,000",0-2 years,3 weeks ago
finance associate,TrainerGoesOnline,Work from home,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,3 weeks ago
software tester,Add Pearlinfo Private Limited,Ahmedabad,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
business development executive,TechExprt Consulting,Indore,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,3 weeks ago
junior social media marketing associate,Tripcraft Holidays Private Limited,Bangalore,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,3 weeks ago
seo,Meenu Tyagi,Faridabad,Starts Immediately,"₹ 2,00,000 - 2,25,000",0-2 years,3 weeks ago
sales executive,Equity Planners LLP,Noida,Starts Immediately,"₹ 2,00,000 - 6,00,000",0-5 years,3 weeks ago
inside sales representative,Gyaneshwar Chandragiri,Hyderabad,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
graphic designer,Sagar Sharma,Noida,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5 years,3 weeks ago
e commerce executive,Bala Krishna,Ludhiana,Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2 years,3 weeks ago
french language trainer,ROBUST RESULTS PRIVATE LIMITED,Noida,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5 years,3 weeks ago
business development executive,Talent Corner HR Services,Mumbai,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,3 weeks ago
business development executive,Imperial Society Of Innovative Engineers (ISIE),Noida,Starts Immediately,"₹ 5,04,000 - 7,44,000",0-5 years,3 weeks ago
pre sales executive,Roswalt Realty,Mumbai,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,3 weeks ago
trainee site engineer,Shonan Engineering Works Private Limited,Karad,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
business development associate,HRALWAYS,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
junior recruitment specialist,Digiwhiz India,Ahmedabad,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2 years,3 weeks ago
graphic designer,Yellow Design Cafe,Delhi,Starts Immediately,"₹ 3,00,000",0-2 years,3 weeks ago
business development executive,Educatter,Work from home,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,3 weeks ago
business development associate,Educatter,Work from home,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,3 weeks ago
junior wordpress developer,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
web developer associate,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
full stack developer,Stirring Minds,Delhi,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2 years,3 weeks ago
ppc manager  google   facebook ,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,"3 weeks ago


Be an early applicant"
business development associate,Stirring Minds,Delhi,Starts Immediately,"₹ 2,10,000 - 3,00,000",0-2 years,"3 weeks ago


Be an early applicant"
associate video editor,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,"3 weeks ago


Be an early applicant"
client service associate,Whealth,Hyderabad,Starts Immediately,"₹ 2,16,000 - 2,64,000",0-2 years,3 weeks ago
sales advisor   business development,MAK Kotwal Realty,Mumbai,Starts Immediately,"₹ 4,00,000 - 10,00,000",0-5 years,3 weeks ago
office admin,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000",0-2 years,"3 weeks ago


Be an early applicant"
business development executive,Hashpay Software Solutions Private Limited,"Ghaziabad, Noida",Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
senior ui ux designer,Stirring Minds,Delhi,Starts Immediately,"₹ 5,00,000 - 8,00,000",0-5 years,3 weeks ago
customer engagement specialist,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000",0-2 years,"3 weeks ago


Be an early applicant"
marketing coordinator,Bake Live Studio,Mumbai,Starts Immediately,"₹ 2,40,000 - 4,00,000",0-2 years,3 weeks ago
junior operations associate,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5 years,3 weeks ago
tele sales representative,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 2,30,000",0-2 years,"3 weeks ago


Be an early applicant"
client relationship executive,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,"3 weeks ago


Be an early applicant"
digital marketing executive,Paramount Infotech,Indore,Starts Immediately,"₹ 2,10,000 - 2,50,000",0-2 years,3 weeks ago
help desk representative,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,"3 weeks ago


Be an early applicant"
community manager,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,"3 weeks ago


Be an early applicant"
safety officer,Badiyani Constructions,Work from home,Starts Immediately,"₹ 2,04,000 - 2,52,000",0-2 years,3 weeks ago
data entry associate,Stirring Minds,Delhi,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,3 weeks ago
android app developer,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
associate telecaller,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 2,16,000",0-2 years,"3 weeks ago


Be an early applicant"
junior aws cloud engineer,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
recruiter,Tigerworld,Bhubaneswar,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,3 weeks ago
graphic designer,Chennai Live,Chennai,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
customer relationship manager tellecaller,White Collar Realty,Gurgaon,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,3 weeks ago
junior social media marketing executive,News HL,Noida,Starts Immediately,"₹ 2,20,000 - 2,40,000",0-2 years,3 weeks ago
business development specialist,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,"3 weeks ago


Be an early applicant"
business development consultant,Stirring Minds,Delhi,Starts Immediately,"₹ 2,10,000",0-2 years,"3 weeks ago


Be an early applicant"
waiter cook,Elite Forest Retreat Karjat,Gurgaon,Starts Immediately,"₹ 2,50,000 - 5,00,000",0-5 years,3 weeks ago
full stack developer,SWAP Multiservices,Work from home,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,3 weeks ago
client acquisition executive,Stirring Minds,Delhi,Starts Immediately,"₹ 2,10,000",0-2 years,"3 weeks ago


Be an early applicant"
junior telecaller,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,"3 weeks ago


Be an early applicant"
team leader business development,Stirring Minds,Delhi,Starts Immediately,"₹ 3,00,000 - 4,50,000",0-2 years,"3 weeks ago


Be an early applicant"
social media marketing manager,"Balance 1 Studio (Dubai, United Arab Emirates)",Work from home,Starts Immediately,"₹ 2,40,000",0-2 years,3 weeks ago
junior accountant,Artico Realty LLP,Pune,Starts Immediately,"₹ 2,20,000 - 2,64,000",0-2 years,3 weeks ago
digital marketing manager,Krti Consulting,Delhi,Starts Immediately,"₹ 3,00,000 - 3,10,000",0-2 years,3 weeks ago
junior video editor,Komet Media,Work from home,Starts Immediately,"₹ 2,50,000",0-2 years,3 weeks ago
crm management,Stareye Media & Entertainment Private Limited,"Surat, Ahmedabad, Dehradun, Mohali, Noida",Starts Immediately,"₹ 2,40,000 - 4,80,000",0-2 years,3 weeks ago
human resources  hr  manager,Stareye Media & Entertainment Private Limited,"Surat, Noida, Mohali, Ahmedabad, Dehradun",Starts Immediately,"₹ 3,00,000 - 4,80,000",0-2 years,3 weeks ago
human resources  hr  executive,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
ui ux designer,BlendNet,Work from home,Starts Immediately,"₹ 7,50,000 - 10,00,000",0-5 years,3 weeks ago
salon manager,Shyam’s Salon & Academy,"Thane, Mumbai, Mira Bhayander",Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,3 weeks ago
assistant book editor,Gamahouse Publishing,Work from home,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,3 weeks ago
corporate sales associate,Cryptographic Solutions,Tiruchirappalli,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5 years,3 weeks ago
associate consultant recruitment,Change Leaders Consulting,Gurgaon,Starts Immediately,"₹ 3,00,000 - 3,10,000",0-2 years,3 weeks ago
seo executive,Testbook,Noida,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,3 weeks ago
relationship manager,iVolunteer,"Mohali, Mumbai, Hyderabad",Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,3 weeks ago
digital marketing executive,Beauty And Beyond Private Limited,Gurgaon,Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2 years,3 weeks ago
associate graphic designer,Beauty And Beyond Private Limited,Gurgaon,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
mis executive,Kohli And Sons,Guwahati,Starts Immediately,"₹ 3,00,000 - 4,50,000",0-2 years,3 weeks ago
sales associate,WeMakeScholars,"Patna, Gwalior West, Gurgaon, Amritsar, Chandigarh, Kanpur, Hyderabad, Vadodra, Bilaspur, Lucknow, Pune, Bangalore",Starts Immediately,"₹ 3,50,000 - 3,90,000",0-2 years,3 weeks ago
loan officer,WeMakeScholars,"Chandigarh, Indore, Gwalior West, Hyderabad, Vadodara, Noida, Patna, Pune, Bangalore, Ahmedabad, Chennai, Delhi, Lucknow",Starts Immediately,"₹ 3,50,000 - 3,90,000",0-2 years,3 weeks ago
data analytics associate,Uboard India Limited,Delhi,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,3 weeks ago
ios developer,Startoon Labs Private Limited,Hyderabad,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,3 weeks ago
business development executive,India Legal App,Noida,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,3 weeks ago
content writer,White Elephant Tech,Indore,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
business development executive,WitArist IT Services Private Limited,Noida,Starts Immediately,"₹ 2,50,000 - 3,50,000",0-2 years,3 weeks ago
field coordinator,SRIJAN (Self Reliant Initiatives Through Joint Action),"Niwari, Mahoba, Tikamgarh",Starts Immediately,"₹ 2,16,000 - 3,60,000",0-2 years,3 weeks ago
store manager,Chidiyaa Crafts,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
junior motion graphics executive,Biospark Healthcare Private Limited,Bandra,Starts Immediately,"₹ 2,00,000 - 3,60,000",0-2 years,3 weeks ago
customer support executive,Bummer,Ahmedabad,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2 years,3 weeks ago
restaurant captain,Love And Cheesecake,"Delhi, Gurgaon, Pune, Mumbai",Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,3 weeks ago
business development executive,Margy Tech,Navi Mumbai,Starts Immediately,"₹ 2,40,000 - 3,50,000",0-2 years,3 weeks ago
inside sales executive,Lifewall Greentech Private Limited,Delhi,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,3 weeks ago
data entry specialist,UTOPIIC,Faridabad,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
tele counsellor,Prishatech India (OPC) Private Limited (Rojgar Lab),"Delhi, Gurgaon, Noida",Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,3 weeks ago
architect,CASA,Bangalore,Starts Immediately,"₹ 2,50,000 - 3,60,000",0-2 years,3 weeks ago
junior search engine optimization  seo  executive,The Leaders Globe Media,Pune,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
business development executive,Textile Value Chain,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,3 weeks ago
junior talent acquisition specialist,Hiret,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,3 weeks ago
relationship manager,Procallisto Solutions,"Mumbai, Vashi",Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5 years,3 weeks ago
sales manager,Yellow Oak Realty,Mumbai,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,3 weeks ago
associate front end developer,Extension Technologies Private Limited,Faridabad,Starts Immediately,"₹ 2,50,000 - 3,60,000",0-2 years,3 weeks ago
marketing sales specialist,Inovize IT Solutions,"Mumbai, Jaipur, Gurgaon, Noida",Starts Immediately,"₹ 2,00,000 - 3,60,000",0-2 years,3 weeks ago
computer operator,Secure Business System Company,Work from home,Starts Immediately,"₹ 2,16,000 - 2,44,000",0-2 years,3 weeks ago
full stack developer,Beyond 8,Work from home,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,3 weeks ago
associate teacher,Mindmap Digitech LLP,Jaipur,Starts Immediately,"₹ 2,50,000 - 4,80,000",0-2 years,3 weeks ago
accounts manager,Ace Pro Services Limited,Work from home,Starts Immediately,"₹ 4,80,000",0-2 years,3 weeks ago
education sales counselor,TechoKids,Work from home,Starts Immediately,"₹ 3,50,000 - 5,50,000",0-5 years,3 weeks ago
cafe executive,Skillster Employability Solutions LLP,"Kochi, Hyderabad, Secunderabad, Bangalore, Chennai, Thiruvananthapuram",Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2 years,3 weeks ago
e commerce executive,Eagle Network Supply Private Limited,Gurgaon,Starts Immediately,"₹ 2,50,000 - 3,50,000",0-2 years,3 weeks ago
inside sales executive,Dynamics Square,Gurgaon,Starts Immediately,"₹ 2,40,000 - 3,40,000",0-2 years,3 weeks ago
bussiness development associate,BYJU'S,"Tiruchirappalli, Cochin, Bangalore, Vijayawada, Hyderabad, Hubli, Rajahmundry, Karimnagar, Mysuru, Mangaluru, Erode, Visakhapatnam, Anantapur, Chennai, Coimbatore",Starts Immediately,"₹ 4,00,000 - 8,00,000",0-5 years,3 weeks ago
ai and robotics trainer,STEMpedia,"Guwahati, Delhi, Kolkata, Patna, Chandigarh, Mumbai, Varanasi, Kochi, Hyderabad, Bhopal, Bangalore, Jaipur, Nagpur",Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2 years,3 weeks ago
back office support   computer operator,Sneh Biotech Private Limited,Delhi,Starts Immediately,"₹ 2,40,000",0-2 years,3 weeks ago
backend developer,Orufy Technologies,Jaipur,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,3 weeks ago
junior search engine optimization  seo  specialist,SiteRacks Hosting,Work from home,Starts Immediately,"$ 2,450 - 2,500",0-2 years,3 weeks ago
full stack developer,MantraCare Group Of Hospital,Delhi,Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5 years,3 weeks ago
junior social media marketing specialist,Precision Pro Events,Chennai,Starts Immediately,"₹ 2,30,000",0-2 years,3 weeks ago
shopify and wordpress developer,PP Design And Tech,Delhi,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
technical it,Sun Teknolozy,Chennai,Starts Immediately,"₹ 4,50,000 - 6,00,000",0-5 years,3 weeks ago
teacher,Tickle Right,"Coimbatore, Delhi, Gurgaon, Indore, Lucknow, Pune, Bangalore, Thane, Mumbai, Noida, Nagpur, Vadodara",Starts Immediately,"₹ 2,04,000 - 2,40,000",0-2 years,3 weeks ago
back office,OSI Visa & Immigration,Ahmedabad,Starts Immediately,"₹ 2,04,000 - 2,16,000",0-2 years,3 weeks ago
legal admin assistant,Pearson Locke Law,Work from home,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,3 weeks ago
graphic designer,J K Diamonds Institute Of Gems & Jewelry,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,3 weeks ago
product manager,The Agency Source,Delhi,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,3 weeks ago
associate accountant,Logpro Supply Chain Solutions,Gurgaon,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,3 weeks ago
digital marketing trainee,Duutha,Hyderabad,Starts Immediately,"₹ 2,10,000 - 2,40,000",0-2 years,3 weeks ago
admin cum logistic executive,Strategic Ventures,Work from home,Starts Immediately,"₹ 3,00,000 - 4,20,000",0-2 years,3 weeks ago
human resources  hr  associate,Vinod Lalwani,"Mumbai, Navi Mumbai",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
accountant,Gouri Chitlangia & Associates,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,00,001",0-2 years,3 weeks ago
administration executive,Oct-X PropTech Private Limited,Bangalore,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
associate python developer,LearnAsYouGo Private Limited,Work from home,Starts Immediately,"₹ 2,50,000 - 4,00,000",0-2 years,3 weeks ago
audit executive,Samas & Associates,Ahmedabad,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,3 weeks ago
digital marketing associate,Webmobi,Work from home,Starts Immediately,"₹ 2,40,000",0-2 years,3 weeks ago
customer care executive,I Learn Future,Bangalore,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,3 weeks ago
business development executive,Jivichem Synthesis Private Limited,Hyderabad,Starts Immediately,"₹ 2,00,000",0-2 years,3 weeks ago
international sales associate,Atica Global,Pune,Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5 years,3 weeks ago
php developer,Ipropstore.com,Work from home,Starts Immediately,"₹ 4,00,000 - 8,00,000",0-5 years,3 weeks ago
senior full stack developer,Nikhil Gulumkar,Work from home,Starts Immediately,"₹ 3,00,000 - 4,50,000",0-2 years,3 weeks ago
corporate sales manager,Professional Realtors,Vashi,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,3 weeks ago
